Customer_ID,Actual_Churn,Churn_Probability,Risk_Score,Risk_Level,Retention_Priority,Recommended_Action
CUST119943,0,0.16439712,16.44,Low,Normal,Normal service and loyalty strategy
CUST130972,0,0.16425993,16.43,Low,Normal,Normal service and loyalty strategy
CUST110838,0,0.16413906,16.41,Low,Normal,Normal service and loyalty strategy
CUST117983,0,0.16396934,16.4,Low,Normal,Normal service and loyalty strategy
CUST108015,1,0.16398492,16.4,Low,Normal,Normal service and loyalty strategy
CUST118024,1,0.16379157,16.38,Low,Normal,Normal service and loyalty strategy
CUST115036,0,0.16376081,16.38,Low,Normal,Normal service and loyalty strategy
CUST112374,0,0.16365752,16.37,Low,Normal,Normal service and loyalty strategy
CUST103493,0,0.16360153,16.36,Low,Normal,Normal service and loyalty strategy
CUST136648,0,0.16315775,16.32,Low,Normal,Normal service and loyalty strategy
CUST116006,0,0.16290884,16.29,Low,Normal,Normal service and loyalty strategy
CUST107160,0,0.16196193,16.2,Low,Normal,Normal service and loyalty strategy
CUST143059,0,0.16185877,16.19,Low,Normal,Normal service and loyalty strategy
CUST139396,0,0.16189513,16.19,Low,Normal,Normal service and loyalty strategy
CUST147259,0,0.16138934,16.14,Low,Normal,Normal service and loyalty strategy
CUST109808,0,0.16134231,16.13,Low,Normal,Normal service and loyalty strategy
CUST111212,0,0.16103844,16.1,Low,Normal,Normal service and loyalty strategy
CUST143001,0,0.16098583,16.1,Low,Normal,Normal service and loyalty strategy
CUST111212,0,0.16103844,16.1,Low,Normal,Normal service and loyalty strategy
CUST123114,0,0.16084439,16.08,Low,Normal,Normal service and loyalty strategy
CUST135660,0,0.1602667,16.03,Low,Normal,Normal service and loyalty strategy
CUST118308,0,0.16029637,16.03,Low,Normal,Normal service and loyalty strategy
CUST100210,1,0.16016906,16.02,Low,Normal,Normal service and loyalty strategy
CUST118302,0,0.16008605,16.01,Low,Normal,Normal service and loyalty strategy
CUST119671,0,0.15981756,15.98,Low,Normal,Normal service and loyalty strategy
CUST145986,1,0.15980358,15.98,Low,Normal,Normal service and loyalty strategy
CUST124555,0,0.15967774,15.97,Low,Normal,Normal service and loyalty strategy
CUST147317,0,0.1594685,15.95,Low,Normal,Normal service and loyalty strategy
CUST145389,0,0.15925518,15.93,Low,Normal,Normal service and loyalty strategy
CUST125381,0,0.15934093,15.93,Low,Normal,Normal service and loyalty strategy
CUST112102,1,0.15923612,15.92,Low,Normal,Normal service and loyalty strategy
CUST111510,0,0.15892515,15.89,Low,Normal,Normal service and loyalty strategy
CUST119357,0,0.1587999,15.88,Low,Normal,Normal service and loyalty strategy
CUST122675,0,0.15846244,15.85,Low,Normal,Normal service and loyalty strategy
CUST146629,0,0.15830834,15.83,Low,Normal,Normal service and loyalty strategy
CUST121722,0,0.15818931,15.82,Low,Normal,Normal service and loyalty strategy
CUST108819,1,0.1581746,15.82,Low,Normal,Normal service and loyalty strategy
CUST122411,0,0.15808405,15.81,Low,Normal,Normal service and loyalty strategy
CUST131151,0,0.15804517,15.8,Low,Normal,Normal service and loyalty strategy
CUST114489,1,0.15803936,15.8,Low,Normal,Normal service and loyalty strategy
CUST103686,1,0.15804099,15.8,Low,Normal,Normal service and loyalty strategy
CUST130536,0,0.15787157,15.79,Low,Normal,Normal service and loyalty strategy
CUST140450,0,0.157821,15.78,Low,Normal,Normal service and loyalty strategy
CUST129645,0,0.15771443,15.77,Low,Normal,Normal service and loyalty strategy
CUST129233,0,0.15764993,15.76,Low,Normal,Normal service and loyalty strategy
CUST100316,0,0.15757875,15.76,Low,Normal,Normal service and loyalty strategy
CUST133883,1,0.15735222,15.74,Low,Normal,Normal service and loyalty strategy
CUST102510,1,0.15694645,15.69,Low,Normal,Normal service and loyalty strategy
CUST139541,0,0.15689255,15.69,Low,Normal,Normal service and loyalty strategy
CUST135276,0,0.15678588,15.68,Low,Normal,Normal service and loyalty strategy
CUST111895,0,0.15558988,15.56,Low,Normal,Normal service and loyalty strategy
CUST109412,0,0.1554026,15.54,Low,Normal,Normal service and loyalty strategy
CUST114537,0,0.1553459,15.53,Low,Normal,Normal service and loyalty strategy
CUST134716,0,0.15523885,15.52,Low,Normal,Normal service and loyalty strategy
CUST115755,0,0.15521547,15.52,Low,Normal,Normal service and loyalty strategy
CUST136888,0,0.15511489,15.51,Low,Normal,Normal service and loyalty strategy
CUST103098,1,0.15504418,15.5,Low,Normal,Normal service and loyalty strategy
CUST139916,0,0.15485626,15.49,Low,Normal,Normal service and loyalty strategy
CUST132492,0,0.15477067,15.48,Low,Normal,Normal service and loyalty strategy
CUST136907,0,0.15484309,15.48,Low,Normal,Normal service and loyalty strategy
CUST105194,0,0.15462577,15.46,Low,Normal,Normal service and loyalty strategy
CUST102662,0,0.15399271,15.4,Low,Normal,Normal service and loyalty strategy
CUST104392,0,0.15349823,15.35,Low,Normal,Normal service and loyalty strategy
CUST113206,0,0.15335253,15.34,Low,Normal,Normal service and loyalty strategy
CUST127972,1,0.15327568,15.33,Low,Normal,Normal service and loyalty strategy
CUST123416,0,0.15301725,15.3,Low,Normal,Normal service and loyalty strategy
CUST116129,0,0.1529325,15.29,Low,Normal,Normal service and loyalty strategy
CUST146550,1,0.15247753,15.25,Low,Normal,Normal service and loyalty strategy
CUST134113,1,0.15242568,15.24,Low,Normal,Normal service and loyalty strategy
CUST101426,1,0.15240102,15.24,Low,Normal,Normal service and loyalty strategy
CUST125851,0,0.15221618,15.22,Low,Normal,Normal service and loyalty strategy
CUST129702,0,0.15148117,15.15,Low,Normal,Normal service and loyalty strategy
CUST141846,0,0.15141235,15.14,Low,Normal,Normal service and loyalty strategy
CUST133676,0,0.1513498,15.13,Low,Normal,Normal service and loyalty strategy
CUST111630,0,0.15097712,15.1,Low,Normal,Normal service and loyalty strategy
CUST146431,0,0.15075529,15.08,Low,Normal,Normal service and loyalty strategy
CUST112643,0,0.15054515,15.05,Low,Normal,Normal service and loyalty strategy
CUST138910,0,0.15035032,15.04,Low,Normal,Normal service and loyalty strategy
CUST101456,0,0.15036479,15.04,Low,Normal,Normal service and loyalty strategy
CUST119459,1,0.15030098,15.03,Low,Normal,Normal service and loyalty strategy
CUST105761,0,0.15023994,15.02,Low,Normal,Normal service and loyalty strategy
CUST146667,0,0.14998688,15.0,Low,Normal,Normal service and loyalty strategy
CUST136028,0,0.14997295,15.0,Low,Normal,Normal service and loyalty strategy
CUST123775,1,0.14990085,14.99,Low,Normal,Normal service and loyalty strategy
CUST135966,0,0.14953496,14.95,Low,Normal,Normal service and loyalty strategy
CUST105547,0,0.1493703,14.94,Low,Normal,Normal service and loyalty strategy
CUST129136,0,0.14933796,14.93,Low,Normal,Normal service and loyalty strategy
CUST104379,0,0.14911446,14.91,Low,Normal,Normal service and loyalty strategy
CUST124478,1,0.14895442,14.9,Low,Normal,Normal service and loyalty strategy
CUST108848,0,0.14887515,14.89,Low,Normal,Normal service and loyalty strategy
CUST133656,0,0.14863461,14.86,Low,Normal,Normal service and loyalty strategy
CUST144086,0,0.14858383,14.86,Low,Normal,Normal service and loyalty strategy
CUST112265,0,0.14844462,14.84,Low,Normal,Normal service and loyalty strategy
CUST122205,0,0.14815328,14.82,Low,Normal,Normal service and loyalty strategy
CUST108354,0,0.14803584,14.8,Low,Normal,Normal service and loyalty strategy
CUST109000,0,0.14785375,14.79,Low,Normal,Normal service and loyalty strategy
CUST103763,0,0.1477619,14.78,Low,Normal,Normal service and loyalty strategy
CUST140880,0,0.14770907,14.77,Low,Normal,Normal service and loyalty strategy
CUST112873,0,0.1473079,14.73,Low,Normal,Normal service and loyalty strategy
CUST145348,0,0.14697304,14.7,Low,Normal,Normal service and loyalty strategy
CUST127274,0,0.14651516,14.65,Low,Normal,Normal service and loyalty strategy
CUST105822,0,0.14620206,14.62,Low,Normal,Normal service and loyalty strategy
CUST105739,0,0.14610918,14.61,Low,Normal,Normal service and loyalty strategy
CUST100497,0,0.14567655,14.57,Low,Normal,Normal service and loyalty strategy
CUST115435,0,0.14541541,14.54,Low,Normal,Normal service and loyalty strategy
CUST131354,0,0.14540192,14.54,Low,Normal,Normal service and loyalty strategy
CUST120782,0,0.14473492,14.47,Low,Normal,Normal service and loyalty strategy
CUST102387,1,0.1446568,14.47,Low,Normal,Normal service and loyalty strategy
CUST118164,0,0.144748,14.47,Low,Normal,Normal service and loyalty strategy
CUST145251,0,0.14464222,14.46,Low,Normal,Normal service and loyalty strategy
CUST121314,0,0.14439163,14.44,Low,Normal,Normal service and loyalty strategy
CUST105807,1,0.14420676,14.42,Low,Normal,Normal service and loyalty strategy
CUST106883,0,0.14388916,14.39,Low,Normal,Normal service and loyalty strategy
CUST142747,0,0.1436385,14.36,Low,Normal,Normal service and loyalty strategy
CUST146307,0,0.14354746,14.35,Low,Normal,Normal service and loyalty strategy
CUST137814,0,0.1430613,14.31,Low,Normal,Normal service and loyalty strategy
CUST136496,0,0.14249396,14.25,Low,Normal,Normal service and loyalty strategy
CUST124957,0,0.14240612,14.24,Low,Normal,Normal service and loyalty strategy
CUST143764,0,0.14244752,14.24,Low,Normal,Normal service and loyalty strategy
CUST142434,0,0.14227802,14.23,Low,Normal,Normal service and loyalty strategy
CUST135257,0,0.14222595,14.22,Low,Normal,Normal service and loyalty strategy
CUST109465,0,0.14197433,14.2,Low,Normal,Normal service and loyalty strategy
CUST124064,0,0.14195569,14.2,Low,Normal,Normal service and loyalty strategy
CUST120820,0,0.14181088,14.18,Low,Normal,Normal service and loyalty strategy
CUST147487,0,0.1416456,14.16,Low,Normal,Normal service and loyalty strategy
CUST114313,1,0.141575,14.16,Low,Normal,Normal service and loyalty strategy
CUST130628,0,0.14116111,14.12,Low,Normal,Normal service and loyalty strategy
CUST128696,0,0.14099215,14.1,Low,Normal,Normal service and loyalty strategy
CUST130090,0,0.14100799,14.1,Low,Normal,Normal service and loyalty strategy
CUST135557,0,0.14094701,14.09,Low,Normal,Normal service and loyalty strategy
CUST128065,0,0.14060722,14.06,Low,Normal,Normal service and loyalty strategy
CUST117869,0,0.14057824,14.06,Low,Normal,Normal service and loyalty strategy
CUST124838,0,0.14053749,14.05,Low,Normal,Normal service and loyalty strategy
CUST115537,0,0.1404398,14.04,Low,Normal,Normal service and loyalty strategy
CUST128389,0,0.14033958,14.03,Low,Normal,Normal service and loyalty strategy
CUST111798,0,0.14006327,14.01,Low,Normal,Normal service and loyalty strategy
CUST105510,1,0.13999827,14.0,Low,Normal,Normal service and loyalty strategy
CUST133147,0,0.13997948,14.0,Low,Normal,Normal service and loyalty strategy
CUST100245,0,0.13990773,13.99,Low,Normal,Normal service and loyalty strategy
CUST139041,0,0.13991986,13.99,Low,Normal,Normal service and loyalty strategy
CUST103966,0,0.13981912,13.98,Low,Normal,Normal service and loyalty strategy
CUST101883,0,0.13930024,13.93,Low,Normal,Normal service and loyalty strategy
CUST120011,0,0.13888168,13.89,Low,Normal,Normal service and loyalty strategy
CUST122703,0,0.13887362,13.89,Low,Normal,Normal service and loyalty strategy
CUST137253,0,0.13850775,13.85,Low,Normal,Normal service and loyalty strategy
CUST145571,0,0.13844919,13.84,Low,Normal,Normal service and loyalty strategy
CUST142290,0,0.13818683,13.82,Low,Normal,Normal service and loyalty strategy
CUST112937,0,0.1382321,13.82,Low,Normal,Normal service and loyalty strategy
CUST106880,1,0.13801834,13.8,Low,Normal,Normal service and loyalty strategy
CUST139641,0,0.13793941,13.79,Low,Normal,Normal service and loyalty strategy
CUST130381,0,0.13769482,13.77,Low,Normal,Normal service and loyalty strategy
CUST121969,0,0.13754627,13.75,Low,Normal,Normal service and loyalty strategy
CUST130056,0,0.13750237,13.75,Low,Normal,Normal service and loyalty strategy
CUST129850,0,0.13735932,13.74,Low,Normal,Normal service and loyalty strategy
CUST118688,0,0.13709529,13.71,Low,Normal,Normal service and loyalty strategy
CUST122191,0,0.13710311,13.71,Low,Normal,Normal service and loyalty strategy
CUST137798,0,0.1370757,13.71,Low,Normal,Normal service and loyalty strategy
CUST135978,0,0.13659061,13.66,Low,Normal,Normal service and loyalty strategy
CUST124066,0,0.13627815,13.63,Low,Normal,Normal service and loyalty strategy
CUST112718,0,0.13628674,13.63,Low,Normal,Normal service and loyalty strategy
CUST126293,0,0.13622199,13.62,Low,Normal,Normal service and loyalty strategy
CUST102631,0,0.13619417,13.62,Low,Normal,Normal service and loyalty strategy
CUST131805,0,0.13618468,13.62,Low,Normal,Normal service and loyalty strategy
CUST129546,0,0.13610706,13.61,Low,Normal,Normal service and loyalty strategy
CUST140423,0,0.13589811,13.59,Low,Normal,Normal service and loyalty strategy
CUST127729,0,0.13591722,13.59,Low,Normal,Normal service and loyalty strategy
CUST104486,0,0.1359206,13.59,Low,Normal,Normal service and loyalty strategy
CUST122194,1,0.13581379,13.58,Low,Normal,Normal service and loyalty strategy
CUST113078,1,0.13565946,13.57,Low,Normal,Normal service and loyalty strategy
CUST136874,0,0.13563603,13.56,Low,Normal,Normal service and loyalty strategy
CUST143578,0,0.13543469,13.54,Low,Normal,Normal service and loyalty strategy
CUST122211,0,0.13514906,13.51,Low,Normal,Normal service and loyalty strategy
CUST139600,0,0.13511808,13.51,Low,Normal,Normal service and loyalty strategy
CUST146863,0,0.13496774,13.5,Low,Normal,Normal service and loyalty strategy
CUST135832,0,0.13466881,13.47,Low,Normal,Normal service and loyalty strategy
CUST145272,0,0.13455835,13.46,Low,Normal,Normal service and loyalty strategy
CUST143111,0,0.13429756,13.43,Low,Normal,Normal service and loyalty strategy
CUST112295,0,0.1343335,13.43,Low,Normal,Normal service and loyalty strategy
CUST143197,0,0.1340566,13.41,Low,Normal,Normal service and loyalty strategy
CUST134170,0,0.13413517,13.41,Low,Normal,Normal service and loyalty strategy
CUST118643,0,0.13385326,13.39,Low,Normal,Normal service and loyalty strategy
CUST101926,0,0.1336544,13.37,Low,Normal,Normal service and loyalty strategy
CUST144809,0,0.1334084,13.34,Low,Normal,Normal service and loyalty strategy
CUST121831,1,0.13336469,13.34,Low,Normal,Normal service and loyalty strategy
CUST112782,0,0.13321494,13.32,Low,Normal,Normal service and loyalty strategy
CUST146167,0,0.13275085,13.28,Low,Normal,Normal service and loyalty strategy
CUST129536,0,0.13271935,13.27,Low,Normal,Normal service and loyalty strategy
CUST138891,0,0.13252814,13.25,Low,Normal,Normal service and loyalty strategy
CUST143085,1,0.13250923,13.25,Low,Normal,Normal service and loyalty strategy
CUST131384,0,0.132189,13.22,Low,Normal,Normal service and loyalty strategy
CUST106787,0,0.13200065,13.2,Low,Normal,Normal service and loyalty strategy
CUST111805,0,0.131516,13.15,Low,Normal,Normal service and loyalty strategy
CUST127976,0,0.13119799,13.12,Low,Normal,Normal service and loyalty strategy
CUST134922,0,0.13118139,13.12,Low,Normal,Normal service and loyalty strategy
CUST125304,0,0.13107392,13.11,Low,Normal,Normal service and loyalty strategy
CUST128971,0,0.13062644,13.06,Low,Normal,Normal service and loyalty strategy
CUST107295,0,0.13024767,13.02,Low,Normal,Normal service and loyalty strategy
CUST102211,0,0.1300502,13.01,Low,Normal,Normal service and loyalty strategy
CUST104941,0,0.1300475,13.0,Low,Normal,Normal service and loyalty strategy
CUST134481,0,0.12966906,12.97,Low,Normal,Normal service and loyalty strategy
CUST139962,0,0.12966007,12.97,Low,Normal,Normal service and loyalty strategy
CUST129826,0,0.1296112,12.96,Low,Normal,Normal service and loyalty strategy
CUST139576,0,0.12947519,12.95,Low,Normal,Normal service and loyalty strategy
CUST115895,0,0.1293277,12.93,Low,Normal,Normal service and loyalty strategy
CUST110022,1,0.12934533,12.93,Low,Normal,Normal service and loyalty strategy
CUST131291,0,0.12907809,12.91,Low,Normal,Normal service and loyalty strategy
CUST136139,0,0.12810352,12.81,Low,Normal,Normal service and loyalty strategy
CUST105234,0,0.12801239,12.8,Low,Normal,Normal service and loyalty strategy
CUST115946,0,0.12776048,12.78,Low,Normal,Normal service and loyalty strategy
CUST114593,0,0.12777488,12.78,Low,Normal,Normal service and loyalty strategy
CUST113571,0,0.12776369,12.78,Low,Normal,Normal service and loyalty strategy
CUST141668,0,0.12767914,12.77,Low,Normal,Normal service and loyalty strategy
