Customer_ID,Age,Gender,Location,Tenure,Contract_Type,Subscription_Plan,Monthly_Charges,Total_Charges,Payment_Method,Internet_Service,Login_Frequency,Support_Tickets,Complaints,Avg_Session_Duration,Last_Login,Churn
CUST106346,59.0,male,Kochi,2.0,Month-to-Month,Premium,1193.2,2313.68,UPI,DSL,,5.0,1.0,66.8,2026-07-27,1
CUST109014,41.0,male,Kochi,68.0,Month-to-Month,Basic,635.78,36923.54,Cash,Mobile Data,9.0,1.0,2.0,62.2,2026-06-19,0
CUST119400,30.0,female,Ahmedabad,64.0,Month-to-Month,Basic,497.72,32458.83,Auto Debit,DSL,12.0,3.0,0.0,63.1,2026-09-12,0
CUST115659,51.0,female,Jaipur,24.0,Month-to-Month,Premium,1202.61,25701.74,UPI,Fiber,11.0,2.0,0.0,44.6,2026-08-12,1
CUST134225,54.0,female,Pune,43.0,Two Year,Premium,1175.8,47421.21,Debit Card,DSL,7.0,1.0,0.0,35.3,2026-08-11,1
CUST103152,31.0,female,Mumbai,42.0,Month-to-Month,Premium,1340.09,54512.1,UPI,DSL,16.0,1.0,0.0,23.8,2026-06-25,1
CUST102989,70.0,female,Delhi,9.0,Month-to-Month,Premium,1065.67,10227.0,Net Banking,Fiber,11.0,1.0,1.0,41.9,2026-06-18,1
CUST120975,33.0,male,Bengaluru,19.0,Month-to-Month,Basic,453.48,7968.22,Credit Card,Mobile Data,20.0,2.0,0.0,25.3,2026-09-04,0
CUST102690,74.0,female,Mumbai,57.0,Two Year,Standard,870.49,44686.86,Credit Card,Cable,5.0,2.0,0.0,28.5,2026-07-13,1
CUST145812,50.0,male,Kolkata,54.0,Month-to-Month,Basic,617.92,28606.67,Credit Card,Fiber,11.0,1.0,0.0,29.0,2026-08-26,1
CUST145470,74.0,female,Chennai,31.0,Month-to-Month,Basic,539.45,14380.35,Debit Card,Fiber,19.0,1.0,0.0,39.5,,0
CUST138160,39.0,female,Kochi,6.0,Month-to-Month,Basic,582.91,3277.63,Net Banking,Mobile Data,12.0,2.0,0.0,54.4,2026-08-18,0
CUST116953,47.0,male,Kolkata,2.0,Two Year,Premium,1131.03,2054.57,Net Banking,Fiber,6.0,2.0,0.0,20.2,2026-07-17,1
CUST132510,28.0,male,Ahmedabad,30.0,One Year,Basic,522.0,17169.97,Auto Debit,DSL,21.0,2.0,4.0,47.4,2026-08-22,0
CUST100115,47.0,male,Ahmedabad,17.0,Month-to-Month,Standard,692.24,12731.78,Debit Card,Cable,8.0,0.0,1.0,35.5,2026-07-05,0
CUST136147,20.0,female,Kochi,9.0,Two Year,,805.48,8056.2,Debit Card,Fiber,13.0,1.0,0.0,25.4,2026-07-05,0
CUST123861,41.0,male,Mumbai,29.0,Month-to-Month,Basic,568.76,16788.99,Net Banking,DSL,6.0,3.0,1.0,45.0,2026-07-02,0
CUST109530,43.0,female,Pune,45.0,Month-to-Month,Standard,916.49,42789.34,UPI,Fiber,9.0,1.0,1.0,37.8,2026-08-30,0
CUST115410,42.0,female,Delhi,20.0,One Year,Standard,640.4,13990.14,UPI,Cable,10.0,1.0,0.0,66.9,2026-07-01,0
CUST118865,62.0,male,,3.0,Month-to-Month,Premium,1188.27,3503.4,Debit Card,DSL,21.0,2.0,1.0,54.3,2026-07-17,1
CUST123619,63.0,male,Hyderabad,56.0,One Year,Standard,704.13,44832.73,Credit Card,Fiber,15.0,0.0,0.0,37.0,2026-07-04,0
CUST113893,67.0,male,Pune,58.0,Month-to-Month,Basic,413.15,24913.24,Credit Card,DSL,0.0,0.0,0.0,53.8,2026-07-09,0
CUST122593,75.0,female,Delhi,29.0,Two Year,Standard,909.82,24816.54,UPI,,13.0,1.0,3.0,41.4,2026-08-16,1
CUST135141,72.0,female,Bengaluru,33.0,One Year,Standard,803.73,22548.17,Credit Card,Fiber,8.0,4.0,3.0,71.8,2026-09-12,1
CUST107024,59.0,female,Jaipur,20.0,Two Year,Standard,738.1,13238.37,UPI,DSL,16.0,2.0,1.0,79.6,2026-07-22,0
CUST132184,74.0,male,Delhi,13.0,Month-to-Month,Standard,932.48,11452.16,Net Banking,Mobile Data,11.0,1.0,0.0,55.8,2026-07-11,0
CUST100039,34.0,female,Delhi,1.0,One Year,Basic,416.59,434.71,Auto Debit,,30.0,2.0,1.0,43.2,2026-08-04,0
CUST129582,62.0,female,Delhi,46.0,Month-to-Month,Standard,713.29,31692.32,Credit Card,,2.0,4.0,1.0,38.5,2026-08-17,1
CUST130465,31.0,female,Kochi,25.0,One Year,Standard,780.46,20380.88,Credit Card,DSL,10.0,4.0,0.0,34.3,2026-07-18,0
CUST121914,72.0,female,Kolkata,58.0,One Year,Premium,1028.31,51381.19,UPI,DSL,0.0,5.0,0.0,65.9,2026-07-01,1
CUST111607,60.0,male,Pune,69.0,Month-to-Month,Basic,576.04,42544.55,Net Banking,DSL,19.0,1.0,2.0,31.9,2026-06-26,0
CUST130887,44.0,male,Jaipur,43.0,One Year,Standard,785.53,36886.28,Debit Card,DSL,14.0,3.0,0.0,17.9,2026-09-09,0
CUST140961,66.0,female,Hyderabad,9.0,One Year,Basic,514.32,4122.01,Cash,Cable,7.0,3.0,0.0,46.4,2026-07-30,0
CUST102998,38.0,female,Delhi,18.0,Two Year,Basic,414.26,7136.38,UPI,Cable,14.0,3.0,0.0,46.7,2026-07-09,0
CUST137646,66.0,female,Ahmedabad,61.0,Month-to-Month,Standard,716.98,43751.15,Auto Debit,Cable,20.0,0.0,0.0,41.4,2026-08-12,0
CUST118019,56.0,male,Delhi,46.0,Two Year,Basic,564.37,22611.48,UPI,Fiber,6.0,1.0,1.0,50.6,2026-07-29,0
CUST135325,52.0,male,Kolkata,46.0,One Year,Standard,865.7,35352.29,Net Banking,Fiber,15.0,1.0,0.0,39.2,2026-07-16,0
CUST125580,33.0,male,Ahmedabad,4.0,One Year,Standard,751.85,2686.59,Debit Card,Cable,11.0,2.0,3.0,44.8,2026-08-20,0
CUST145892,42.0,female,Delhi,15.0,Month-to-Month,Basic,487.59,6236.78,Auto Debit,Fiber,5.0,3.0,0.0,73.0,2026-07-21,0
CUST112871,55.0,male,Mumbai,56.0,Month-to-Month,Basic,603.49,37665.03,UPI,Mobile Data,6.0,0.0,1.0,52.3,2026-07-21,0
CUST109357,58.0,other,Pune,20.0,Month-to-Month,Standard,709.41,16244.42,Credit Card,DSL,14.0,3.0,2.0,42.1,2026-08-19,0
CUST114801,72.0,female,Delhi,7.0,Month-to-Month,Standard,726.43,5773.52,Auto Debit,DSL,,0.0,0.0,27.6,2026-08-17,0
CUST131055,20.0,male,Kolkata,10.0,Month-to-Month,Standard,815.63,6942.2,Cash,DSL,10.0,2.0,0.0,42.6,2026-06-25,1
CUST124062,29.0,female,Ahmedabad,16.0,One Year,Basic,552.96,8017.93,Debit Card,Cable,14.0,1.0,0.0,44.4,2026-08-17,0
CUST115099,57.0,other,Bengaluru,19.0,Month-to-Month,Basic,510.34,10888.56,Cash,DSL,12.0,1.0,0.0,22.6,2026-07-09,0
CUST100600,55.0,male,Pune,48.0,Two Year,Basic,438.75,23397.82,Cash,Fiber,5.0,0.0,4.0,30.3,2026-08-06,0
CUST115970,62.0,male,Delhi,59.0,Month-to-Month,Standard,800.68,47881.01,Net Banking,DSL,12.0,1.0,1.0,44.7,2026-06-15,0
CUST140099,72.0,female,Bengaluru,72.0,Month-to-Month,Basic,535.71,42619.1,Cash,Cable,14.0,1.0,2.0,58.6,2026-09-05,0
CUST120056,27.0,female,Mumbai,38.0,Month-to-Month,Basic,520.6,20226.71,Debit Card,Cable,10.0,2.0,1.0,43.7,2026-09-11,0
CUST140069,47.0,male,Ahmedabad,12.0,Month-to-Month,Standard,766.68,8661.89,Credit Card,Mobile Data,14.0,3.0,1.0,57.7,2026-08-17,0
CUST145994,18.0,female,Ahmedabad,32.0,Month-to-Month,Standard,831.43,29849.07,UPI,Mobile Data,5.0,2.0,2.0,51.3,2026-09-11,1
CUST145712,40.0,male,Bengaluru,60.0,Two Year,Standard,672.28,45163.26,UPI,Fiber,6.0,4.0,3.0,52.3,2026-08-23,1
CUST105235,39.0,male,Mumbai,46.0,Month-to-Month,Basic,493.71,22860.23,UPI,DSL,10.0,0.0,3.0,33.9,2026-08-19,0
CUST134209,73.0,female,Delhi,23.0,Two Year,Basic,669.8,16164.43,Debit Card,Fiber,8.0,2.0,,25.9,2026-08-15,0
CUST131940,53.0,female,Ahmedabad,71.0,Month-to-Month,Basic,640.51,50380.71,UPI,,6.0,2.0,0.0,52.6,2026-06-25,0
CUST113265,54.0,male,Mumbai,59.0,One Year,Standard,848.8,49097.0,UPI,,13.0,0.0,2.0,15.8,2026-09-12,0
CUST142114,67.0,male,Mumbai,40.0,One Year,Premium,1168.05,48130.79,Credit Card,Cable,11.0,1.0,1.0,29.3,2026-07-23,1
CUST111194,71.0,male,Mumbai,6.0,Month-to-Month,Basic,477.0,2619.99,Auto Debit,DSL,12.0,0.0,0.0,63.1,2026-07-29,0
CUST115096,21.0,male,Kolkata,52.0,Two Year,Basic,455.19,24815.68,UPI,Fiber,15.0,3.0,0.0,61.7,2026-07-10,0
CUST132473,37.0,male,Delhi,28.0,One Year,Standard,1073.07,29675.43,Credit Card,DSL,9.0,1.0,0.0,45.4,2026-07-25,1
CUST145138,73.0,female,Jaipur,9.0,Two Year,Standard,755.23,6306.15,Debit Card,Cable,21.0,3.0,1.0,49.4,2026-07-09,0
CUST132046,72.0,male,Delhi,71.0,Two Year,Standard,840.19,60912.42,Credit Card,Fiber,0.0,1.0,0.0,36.1,2026-07-05,1
CUST142782,35.0,female,Mumbai,9.0,Month-to-Month,Premium,1301.52,13312.84,Credit Card,Mobile Data,7.0,2.0,0.0,30.3,2026-08-07,1
CUST125998,66.0,other,Bengaluru,40.0,Month-to-Month,Basic,447.41,19884.08,Credit Card,Cable,11.0,1.0,1.0,11.5,2026-08-17,0
CUST126487,22.0,male,Mumbai,72.0,Month-to-Month,Basic,544.75,41164.78,UPI,DSL,11.0,3.0,3.0,62.9,2026-09-08,0
CUST112532,66.0,female,Bengaluru,17.0,One Year,Standard,721.48,12757.55,UPI,DSL,11.0,3.0,0.0,30.8,2026-08-21,0
CUST109889,72.0,female,Kochi,22.0,Month-to-Month,Standard,567.82,13634.81,Credit Card,DSL,14.0,1.0,0.0,77.9,2026-07-28,0
CUST106145,22.0,female,Pune,54.0,Two Year,Standard,678.48,37629.67,Credit Card,Fiber,14.0,6.0,0.0,33.0,2026-08-14,0
CUST100839,18.0,female,Kochi,6.0,Month-to-Month,Premium,1224.82,6489.31,Cash,Fiber,7.0,5.0,2.0,27.2,2026-09-04,1
CUST139787,38.0,male,Mumbai,43.0,Month-to-Month,Standard,714.47,30604.93,Credit Card,DSL,8.0,3.0,0.0,57.2,2026-07-09,0
CUST140383,61.0,male,Pune,53.0,Month-to-Month,Standard,834.04,41532.67,UPI,DSL,12.0,5.0,0.0,13.7,2026-08-07,1
CUST127021,43.0,female,Ahmedabad,9.0,Month-to-Month,Standard,868.12,6708.74,Net Banking,Fiber,2.0,3.0,1.0,80.7,2026-08-28,1
CUST116534,72.0,female,Hyderabad,66.0,Month-to-Month,Basic,513.51,35160.51,UPI,DSL,9.0,4.0,0.0,23.6,2026-08-20,0
CUST105244,73.0,male,Jaipur,50.0,Month-to-Month,Premium,1335.24,68174.65,Auto Debit,Mobile Data,12.0,3.0,1.0,35.1,2026-08-21,1
CUST113433,54.0,male,Jaipur,20.0,Month-to-Month,Basic,619.32,11962.11,Net Banking,Cable,10.0,4.0,0.0,66.0,2026-08-05,0
CUST132360,72.0,male,Hyderabad,55.0,One Year,Basic,387.75,21858.49,UPI,DSL,18.0,5.0,1.0,31.2,2026-07-13,0
CUST100416,57.0,female,Jaipur,58.0,Month-to-Month,Standard,806.62,40683.11,Credit Card,DSL,15.0,0.0,0.0,44.5,2026-08-12,0
CUST142467,19.0,female,Bengaluru,65.0,One Year,Basic,617.85,38775.79,UPI,Fiber,19.0,2.0,2.0,32.1,2026-08-23,1
CUST110419,61.0,male,Delhi,4.0,One Year,Basic,511.42,1898.78,Credit Card,Mobile Data,17.0,6.0,1.0,54.9,2026-08-02,0
CUST115949,32.0,male,Jaipur,69.0,One Year,Standard,953.08,62445.78,Credit Card,Mobile Data,11.0,0.0,0.0,50.5,2026-07-19,0
CUST123259,39.0,male,Mumbai,3.0,Month-to-Month,,481.99,1577.4,Auto Debit,Cable,14.0,2.0,0.0,61.5,2026-08-23,0
CUST139483,65.0,female,Pune,25.0,One Year,Standard,885.48,23221.12,Credit Card,Cable,10.0,0.0,0.0,46.9,2026-06-25,1
CUST126603,45.0,female,Chennai,50.0,Two Year,Standard,808.46,45635.81,Debit Card,,13.0,3.0,1.0,71.3,2026-08-18,1
CUST132878,46.0,male,Kochi,54.0,Two Year,Basic,557.74,25896.35,Net Banking,Fiber,10.0,2.0,0.0,38.7,2026-07-06,0
CUST106487,63.0,male,Jaipur,70.0,Month-to-Month,Basic,405.53,28135.26,Net Banking,Fiber,17.0,4.0,0.0,70.9,2026-07-11,0
CUST102163,41.0,male,Pune,71.0,Month-to-Month,Basic,642.09,45336.03,Credit Card,Cable,15.0,4.0,2.0,50.7,2026-08-13,0
CUST116688,38.0,male,Kolkata,21.0,Month-to-Month,Premium,1300.79,28390.31,Net Banking,Mobile Data,17.0,2.0,0.0,5.3,2026-07-03,1
CUST113873,19.0,female,Kolkata,49.0,Two Year,Standard,634.55,27933.14,UPI,DSL,8.0,4.0,2.0,66.1,2026-08-23,0
CUST108612,25.0,female,Mumbai,67.0,Month-to-Month,Premium,1185.9,82102.71,Cash,DSL,13.0,2.0,1.0,36.7,2026-07-23,1
CUST111386,48.0,male,Mumbai,40.0,Two Year,Standard,650.92,25389.53,Net Banking,Cable,16.0,3.0,2.0,55.6,2026-07-05,0
CUST108331,19.0,male,Kolkata,71.0,Two Year,Basic,548.39,43568.58,Credit Card,Fiber,19.0,4.0,1.0,31.2,2026-07-19,0
CUST108432,28.0,male,Bengaluru,7.0,Month-to-Month,Basic,617.1,4926.67,Net Banking,Cable,17.0,3.0,1.0,30.9,2026-06-25,0
CUST131063,24.0,male,Pune,5.0,Month-to-Month,Premium,1207.33,5324.41,Credit Card,Cable,9.0,2.0,2.0,31.7,2026-08-16,1
CUST107656,37.0,male,Bengaluru,32.0,One Year,Basic,661.55,19577.35,UPI,,12.0,2.0,0.0,32.0,2026-09-10,0
CUST139120,19.0,male,Kochi,39.0,One Year,Premium,1105.16,37766.73,Credit Card,Fiber,14.0,2.0,0.0,13.7,2026-08-12,1
CUST101433,27.0,male,Mumbai,24.0,Month-to-Month,Standard,972.92,21532.73,Credit Card,Fiber,10.0,4.0,0.0,68.9,2026-09-12,1
CUST126605,69.0,male,Mumbai,11.0,Month-to-Month,Basic,715.59,8048.26,Cash,DSL,7.0,2.0,1.0,29.5,2026-08-28,0
CUST110616,35.0,other,Kochi,38.0,One Year,Standard,689.42,28556.46,Net Banking,Fiber,14.0,5.0,0.0,36.1,2026-09-08,0
CUST132554,26.0,female,Kolkata,59.0,Two Year,Premium,1193.72,73675.11,Credit Card,Cable,13.0,3.0,0.0,23.1,2026-09-05,1
CUST133058,22.0,female,Pune,52.0,One Year,Basic,545.41,30573.62,UPI,Fiber,18.0,3.0,0.0,54.2,2026-08-03,0
CUST135000,32.0,male,Bengaluru,34.0,Month-to-Month,Standard,787.33,25925.78,Net Banking,Mobile Data,17.0,0.0,3.0,28.5,2026-06-15,1
CUST137963,45.0,male,Pune,66.0,Month-to-Month,Basic,529.09,36759.69,Credit Card,Cable,11.0,1.0,0.0,18.7,2026-08-02,0
CUST126100,22.0,female,Chennai,38.0,,Basic,422.39,14229.13,Auto Debit,DSL,9.0,0.0,1.0,18.2,2026-07-21,0
CUST120300,57.0,male,Bengaluru,71.0,Month-to-Month,Basic,442.37,28686.79,Auto Debit,,10.0,1.0,0.0,20.3,2026-09-03,0
CUST129608,22.0,male,Chennai,69.0,One Year,Basic,571.78,35163.31,Cash,DSL,8.0,0.0,0.0,48.4,2026-08-12,0
CUST106511,34.0,female,Chennai,25.0,Month-to-Month,Basic,554.84,15427.1,UPI,Cable,5.0,1.0,0.0,,2026-07-02,0
CUST143979,22.0,male,Kochi,20.0,Two Year,Standard,802.19,,Auto Debit,Cable,14.0,3.0,1.0,35.4,2026-08-26,1
CUST108908,56.0,female,Pune,21.0,Two Year,Standard,824.82,,Auto Debit,Fiber,26.0,1.0,0.0,33.6,2026-07-13,1
CUST137109,18.0,other,Kolkata,38.0,One Year,Standard,801.97,31756.02,Auto Debit,Fiber,14.0,0.0,1.0,57.2,2026-07-08,0
CUST104573,46.0,male,Bengaluru,3.0,One Year,Standard,835.82,2642.42,Debit Card,Fiber,9.0,5.0,1.0,54.9,2026-06-18,1
CUST111161,45.0,male,Delhi,49.0,Month-to-Month,Premium,1029.39,53082.84,UPI,DSL,12.0,3.0,2.0,26.2,2026-08-23,1
CUST105178,44.0,female,Ahmedabad,13.0,Two Year,Basic,540.56,8052.21,Net Banking,,12.0,6.0,0.0,30.0,2026-07-24,0
CUST127263,32.0,female,Kolkata,32.0,Month-to-Month,Basic,543.38,19635.74,Debit Card,DSL,5.0,1.0,0.0,27.1,2026-07-21,0
CUST110467,37.0,male,Chennai,19.0,Month-to-Month,Standard,838.28,16817.6,Net Banking,Fiber,22.0,1.0,0.0,43.3,2026-08-27,1
CUST109978,71.0,female,Jaipur,39.0,Month-to-Month,Basic,567.81,20094.08,Cash,Fiber,12.0,2.0,0.0,42.0,2026-07-07,0
CUST101964,65.0,male,Jaipur,24.0,Month-to-Month,Basic,513.93,12465.45,UPI,DSL,9.0,3.0,1.0,,,0
CUST141747,57.0,female,Bengaluru,9.0,Month-to-Month,Standard,808.51,6847.85,UPI,Mobile Data,6.0,2.0,1.0,57.1,2026-08-16,1
CUST142201,66.0,male,Mumbai,61.0,Two Year,Standard,768.26,47908.92,UPI,Fiber,14.0,2.0,0.0,58.5,2026-08-21,0
CUST105447,56.0,female,Delhi,29.0,Two Year,Standard,836.84,21592.49,Debit Card,Mobile Data,21.0,4.0,0.0,43.7,2026-07-04,1
CUST117470,62.0,female,Delhi,16.0,,Basic,564.2,9289.1,Auto Debit,Fiber,10.0,4.0,0.0,20.2,2026-08-02,0
CUST106675,50.0,male,Kolkata,,Month-to-Month,Standard,772.62,31403.21,UPI,DSL,7.0,,0.0,60.2,2026-08-04,0
CUST139325,72.0,male,Mumbai,65.0,Month-to-Month,Standard,920.67,57348.94,UPI,Mobile Data,5.0,2.0,0.0,14.4,2026-08-28,1
CUST131546,57.0,male,Kolkata,71.0,Month-to-Month,Standard,782.06,47768.02,UPI,DSL,20.0,5.0,0.0,49.7,2026-08-26,0
CUST111460,35.0,female,Kochi,13.0,One Year,Premium,1234.12,14666.71,UPI,Mobile Data,1.0,4.0,1.0,41.1,2026-08-29,1
CUST129383,46.0,female,Ahmedabad,13.0,One Year,Standard,812.96,9279.56,Cash,Fiber,9.0,3.0,2.0,38.6,2026-07-24,1
CUST121704,42.0,female,Chennai,68.0,Month-to-Month,Basic,452.68,27516.15,Auto Debit,Fiber,16.0,2.0,0.0,59.7,2026-06-24,0
CUST129603,20.0,female,Chennai,17.0,Month-to-Month,Basic,609.08,11850.65,Credit Card,DSL,16.0,1.0,0.0,29.7,2026-08-06,0
CUST119785,18.0,female,Ahmedabad,16.0,One Year,Premium,1154.42,20224.71,Net Banking,Fiber,10.0,1.0,0.0,52.7,2026-08-01,1
CUST108956,31.0,male,Hyderabad,36.0,One Year,Premium,1412.67,48384.64,UPI,Fiber,16.0,2.0,1.0,37.4,2026-06-21,1
CUST127398,32.0,female,Delhi,21.0,Month-to-Month,Basic,686.65,15261.47,Auto Debit,Cable,0.0,1.0,0.0,32.5,2026-08-26,0
CUST104272,48.0,female,Jaipur,1.0,Month-to-Month,Standard,762.23,802.69,Auto Debit,Fiber,9.0,1.0,1.0,74.5,2026-08-22,1
CUST141598,47.0,female,Kolkata,56.0,Month-to-Month,Basic,542.2,27405.74,Credit Card,Mobile Data,5.0,0.0,0.0,77.9,2026-08-18,0
CUST117039,19.0,male,Bengaluru,8.0,Month-to-Month,Basic,371.77,2837.4,Cash,Cable,22.0,3.0,0.0,48.9,2026-08-26,0
CUST129956,50.0,female,Jaipur,59.0,One Year,Standard,813.64,54624.72,Credit Card,Fiber,0.0,2.0,1.0,41.9,2026-06-17,1
CUST101703,57.0,female,Chennai,51.0,Two Year,Standard,,33987.12,UPI,Cable,21.0,3.0,0.0,31.2,2026-07-30,0
CUST133793,40.0,male,Bengaluru,7.0,Month-to-Month,Standard,952.84,7022.76,UPI,DSL,12.0,1.0,0.0,42.4,2026-07-26,0
CUST118230,43.0,female,Ahmedabad,53.0,Month-to-Month,Premium,1178.83,60904.27,Credit Card,DSL,10.0,3.0,1.0,49.9,2026-07-22,1
CUST115400,51.0,male,Delhi,48.0,Month-to-Month,Basic,347.26,16894.79,Net Banking,Mobile Data,,1.0,2.0,26.3,2026-08-22,0
CUST138465,69.0,male,Bengaluru,44.0,Two Year,Basic,491.79,21267.42,Credit Card,DSL,9.0,2.0,2.0,17.3,2026-08-16,0
CUST138826,43.0,male,Delhi,44.0,Month-to-Month,Premium,1058.18,50760.81,Debit Card,Fiber,22.0,1.0,0.0,42.0,2026-06-26,1
CUST113220,18.0,male,Kolkata,55.0,One Year,Basic,382.05,21693.46,Net Banking,Fiber,13.0,4.0,0.0,17.9,2026-06-22,0
CUST108704,21.0,female,Pune,47.0,Month-to-Month,Basic,485.41,21054.29,UPI,Cable,10.0,1.0,1.0,49.9,2026-07-25,0
CUST125514,31.0,male,Kochi,35.0,Month-to-Month,Standard,716.7,25340.06,UPI,Mobile Data,26.0,2.0,0.0,41.4,2026-08-14,0
CUST109555,45.0,female,Mumbai,62.0,One Year,Premium,1280.21,75469.07,UPI,Fiber,20.0,2.0,3.0,34.9,2026-08-20,1
CUST139641,24.0,female,Kochi,9.0,Two Year,Standard,696.78,7044.22,UPI,,13.0,2.0,0.0,21.0,2026-07-24,0
CUST142694,53.0,female,Bengaluru,23.0,Month-to-Month,Basic,496.41,10949.65,Credit Card,,17.0,4.0,3.0,34.5,2026-08-07,0
CUST102213,53.0,female,Bengaluru,56.0,Month-to-Month,Standard,843.76,46784.63,UPI,DSL,11.0,1.0,0.0,32.3,2026-07-10,1
CUST124731,31.0,male,Pune,52.0,Month-to-Month,Basic,369.06,18584.79,Debit Card,Fiber,18.0,2.0,0.0,40.4,2026-08-31,0
CUST108105,28.0,female,Kolkata,30.0,Month-to-Month,Basic,424.76,12834.92,Debit Card,Fiber,16.0,4.0,0.0,45.6,2026-08-29,0
CUST102965,60.0,female,Ahmedabad,63.0,One Year,Basic,558.48,33556.32,Credit Card,Fiber,26.0,0.0,0.0,46.9,2026-09-12,0
CUST128664,53.0,female,Ahmedabad,,Month-to-Month,Basic,639.74,14006.86,UPI,DSL,10.0,2.0,2.0,47.7,2026-08-29,0
CUST110470,59.0,female,Kolkata,37.0,Two Year,Standard,716.91,23432.52,Debit Card,Cable,8.0,3.0,2.0,62.3,2026-08-25,1
CUST127542,73.0,male,Kolkata,30.0,One Year,Basic,499.33,15652.08,UPI,Fiber,5.0,0.0,2.0,50.3,2026-07-07,0
CUST147629,40.0,female,Mumbai,58.0,Month-to-Month,Standard,751.44,46600.32,Cash,Mobile Data,9.0,5.0,2.0,60.2,2026-07-04,1
CUST114449,47.0,male,Kochi,58.0,Month-to-Month,Basic,475.98,23871.47,Net Banking,DSL,6.0,0.0,0.0,21.0,2026-08-24,1
CUST104090,74.0,male,Hyderabad,58.0,One Year,Standard,873.72,56102.22,Auto Debit,Fiber,3.0,2.0,,44.6,2026-07-07,1
CUST140568,21.0,male,Ahmedabad,60.0,One Year,Standard,715.35,38428.51,UPI,Fiber,13.0,6.0,0.0,33.7,2026-06-19,0
CUST109923,58.0,female,Jaipur,66.0,Month-to-Month,Standard,968.05,62188.0,Net Banking,Fiber,0.0,1.0,0.0,74.8,2026-08-03,1
CUST145159,29.0,female,Pune,18.0,One Year,Premium,1217.1,24882.74,Net Banking,DSL,0.0,,1.0,31.8,2026-06-25,1
CUST124249,43.0,female,Pune,50.0,Two Year,Standard,,27355.93,Credit Card,Fiber,13.0,0.0,1.0,27.6,2026-07-20,0
CUST145900,67.0,male,Pune,,Month-to-Month,Premium,1210.57,11266.99,UPI,Fiber,6.0,3.0,0.0,14.3,2026-09-10,1
CUST114011,61.0,female,Delhi,22.0,Month-to-Month,Standard,743.61,15292.4,Cash,,17.0,2.0,4.0,64.9,2026-07-10,0
CUST131694,36.0,female,Chennai,50.0,Two Year,Basic,598.24,26324.21,Auto Debit,Fiber,9.0,2.0,0.0,41.4,2026-08-24,0
CUST143434,30.0,female,Mumbai,67.0,Month-to-Month,Standard,781.94,57844.69,Net Banking,Mobile Data,12.0,0.0,1.0,50.3,2026-06-30,0
CUST110295,62.0,female,Mumbai,35.0,Two Year,Premium,1151.08,39208.91,Credit Card,DSL,17.0,3.0,0.0,26.6,2026-07-19,1
CUST134273,33.0,female,Kolkata,7.0,Two Year,Basic,372.04,2838.02,Cash,Fiber,13.0,1.0,1.0,42.5,2026-08-27,0
CUST116507,53.0,male,Ahmedabad,58.0,Two Year,Standard,728.16,39691.09,Net Banking,DSL,1.0,1.0,0.0,42.2,2026-07-21,0
CUST107676,20.0,female,Mumbai,71.0,One Year,Basic,655.94,39704.01,UPI,DSL,13.0,3.0,1.0,38.5,2026-06-18,0
CUST116445,37.0,female,Delhi,4.0,Month-to-Month,Basic,438.82,2001.85,Credit Card,Fiber,10.0,3.0,0.0,25.4,2026-08-05,0
CUST137720,64.0,male,Kochi,42.0,Two Year,Basic,452.7,17186.08,UPI,Fiber,14.0,3.0,1.0,67.5,2026-09-06,0
CUST143787,47.0,male,Ahmedabad,62.0,Month-to-Month,Standard,906.65,57450.38,Auto Debit,DSL,12.0,3.0,0.0,45.8,2026-06-25,1
CUST102557,64.0,female,Pune,18.0,Month-to-Month,Basic,600.41,9956.0,Credit Card,Fiber,1.0,4.0,1.0,45.1,2026-08-11,0
CUST105963,66.0,male,Bengaluru,41.0,Month-to-Month,Standard,794.76,28073.49,Auto Debit,,7.0,1.0,0.0,18.6,2026-09-11,0
CUST100025,63.0,male,Kochi,28.0,Two Year,Standard,860.01,27044.79,Credit Card,Fiber,14.0,1.0,1.0,62.6,2026-07-07,1
CUST102452,69.0,female,Bengaluru,66.0,Month-to-Month,Basic,540.2,33357.29,Credit Card,DSL,13.0,1.0,0.0,57.0,2026-09-06,0
CUST126323,58.0,female,Ahmedabad,5.0,Month-to-Month,Standard,768.49,3532.09,Net Banking,Mobile Data,16.0,4.0,0.0,25.4,2026-06-15,1
CUST126627,52.0,male,Mumbai,32.0,Month-to-Month,Standard,930.2,31115.43,Auto Debit,Fiber,14.0,1.0,2.0,42.3,2026-07-01,1
CUST141061,20.0,female,Kolkata,6.0,Month-to-Month,Standard,689.89,3560.48,Net Banking,Cable,12.0,3.0,0.0,60.0,2026-08-21,1
CUST143878,18.0,female,Kolkata,46.0,Month-to-Month,Premium,1229.01,49334.94,Credit Card,Fiber,14.0,2.0,1.0,45.7,2026-08-09,1
CUST122379,50.0,male,Hyderabad,65.0,Month-to-Month,Basic,545.68,38660.51,Auto Debit,Fiber,5.0,1.0,1.0,51.6,2026-07-31,0
CUST127759,23.0,female,Hyderabad,25.0,Two Year,Standard,786.34,16988.8,Debit Card,Fiber,10.0,2.0,1.0,59.4,2026-07-08,1
CUST143826,44.0,male,Chennai,67.0,One Year,Basic,402.41,27932.83,UPI,,13.0,2.0,1.0,43.3,2026-07-16,0
CUST108788,55.0,female,Pune,55.0,Two Year,Premium,1142.69,53833.17,Credit Card,Fiber,8.0,2.0,0.0,19.3,2026-08-09,1
